日期,指数代码,指数中文全称,指数中文简称,指数英文全称,指数英文简称,开盘,最高,最低,收盘,涨跌,涨跌幅,成交量,成交金额,样本数量,滚动市盈率,date
2024-06-25,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2246.07,,,0.0,0.0,5.0,,2024-06-25
2024-06-26,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2246.96,,,0.0,0.0,5.0,,2024-06-26
2024-06-27,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2246.09,,,0.0,0.0,5.0,,2024-06-27
2024-06-28,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2248.57,,,0.0,0.0,5.0,,2024-06-28
2024-07-01,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2248.21,,,0.0,0.0,5.0,,2024-07-01
2024-07-02,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2249.05,,,0.0,0.0,5.0,,2024-07-02
2024-07-03,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2250.9,,,0.0,0.0,5.0,,2024-07-03
2024-07-04,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2250.66,,,0.0,0.0,5.0,,2024-07-04
2024-07-05,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2250.04,,,0.0,0.0,5.0,,2024-07-05
2024-07-08,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2246.77,,,0.0,0.0,5.0,,2024-07-08
2024-07-09,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2249.16,,,0.0,0.0,5.0,,2024-07-09
2024-07-10,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2250.02,,,0.0,0.0,5.0,,2024-07-10
2024-07-11,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2252.46,,,0.0,0.0,5.0,,2024-07-11
2024-07-12,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2254.26,,,0.0,0.0,5.0,,2024-07-12
2024-07-15,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2254.99,,,0.0,0.0,5.0,,2024-07-15
2024-07-16,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2257.77,,,0.0,0.0,5.0,,2024-07-16
2024-07-17,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2259.81,,,0.0,0.0,5.0,,2024-07-17
2024-07-18,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2260.19,,,0.0,0.0,5.0,,2024-07-18
2024-07-19,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2257.38,,,0.0,0.0,5.0,,2024-07-19
2024-07-22,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2259.74,,,0.0,0.0,5.0,,2024-07-22
2024-07-23,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2258.27,,,0.0,0.0,5.0,,2024-07-23
2024-07-24,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2259.93,,,0.0,0.0,5.0,,2024-07-24
2024-07-25,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2256.97,,,0.0,0.0,5.0,,2024-07-25
2024-07-26,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2259.21,,,0.0,0.0,5.0,,2024-07-26
2024-07-29,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2260.38,,,0.0,0.0,5.0,,2024-07-29
2024-07-30,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2261.07,,,0.0,0.0,5.0,,2024-07-30
2024-07-31,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2266.43,,,0.0,0.0,5.0,,2024-07-31
2024-08-01,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2268.27,,,0.0,0.0,5.0,,2024-08-01
2024-08-02,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2268.95,,,0.0,0.0,5.0,,2024-08-02
2024-08-05,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2265.6,,,0.0,0.0,5.0,,2024-08-05
2024-08-06,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2264.15,,,0.0,0.0,5.0,,2024-08-06
2024-08-07,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2266.03,,,0.0,0.0,5.0,,2024-08-07
2024-08-08,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2264.4,,,0.0,0.0,5.0,,2024-08-08
2024-08-09,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2262.75,,,0.0,0.0,5.0,,2024-08-09
2024-08-12,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2259.07,,,0.0,0.0,5.0,,2024-08-12
2024-08-13,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2260.78,,,0.0,0.0,5.0,,2024-08-13
2024-08-14,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2261.75,,,0.0,0.0,5.0,,2024-08-14
2024-08-15,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2261.78,,,0.0,0.0,5.0,,2024-08-15
2024-08-16,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2262.33,,,0.0,0.0,5.0,,2024-08-16
2024-08-19,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2264.89,,,0.0,0.0,5.0,,2024-08-19
2024-08-20,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2263.75,,,0.0,0.0,5.0,,2024-08-20
2024-08-21,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2262.35,,,0.0,0.0,5.0,,2024-08-21
2024-08-22,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2262.32,,,0.0,0.0,5.0,,2024-08-22
2024-08-23,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2262.11,,,0.0,0.0,5.0,,2024-08-23
2024-08-26,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2262.58,,,0.0,0.0,5.0,,2024-08-26
2024-08-27,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2258.51,,,0.0,0.0,5.0,,2024-08-27
2024-08-28,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2257.77,,,0.0,0.0,5.0,,2024-08-28
2024-08-29,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2259.07,,,0.0,0.0,5.0,,2024-08-29
2024-08-30,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2260.2,,,0.0,0.0,5.0,,2024-08-30
2024-09-02,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2260.91,,,0.0,0.0,5.0,,2024-09-02
2024-09-03,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2263.05,,,0.0,0.0,5.0,,2024-09-03
2024-09-04,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2262.31,,,0.0,0.0,5.0,,2024-09-04
2024-09-05,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2264.65,,,0.0,0.0,5.0,,2024-09-05
2024-09-06,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2264.55,,,0.0,0.0,5.0,,2024-09-06
2024-09-09,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2263.28,,,0.0,0.0,5.0,,2024-09-09
2024-09-10,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2265.11,,,0.0,0.0,5.0,,2024-09-10
2024-09-11,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2267.05,,,0.0,0.0,5.0,,2024-09-11
2024-09-12,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2266.26,,,0.0,0.0,5.0,,2024-09-12
2024-09-13,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2268.31,,,0.0,0.0,5.0,,2024-09-13
2024-09-18,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2269.8,,,0.0,0.0,5.0,,2024-09-18
2024-09-19,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2270.34,,,0.0,0.0,5.0,,2024-09-19
2024-09-20,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2271.71,,,0.0,0.0,5.0,,2024-09-20
2024-09-23,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2273.03,,,0.0,0.0,5.0,,2024-09-23
2024-09-24,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2276.82,,,0.0,0.0,5.0,,2024-09-24
2024-09-25,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2280.78,,,0.0,0.0,5.0,,2024-09-25
2024-09-26,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2285.25,,,0.0,0.0,5.0,,2024-09-26
2024-09-27,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2283.07,,,0.0,0.0,5.0,,2024-09-27
2024-09-30,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2285.21,,,0.0,0.0,5.0,,2024-09-30
2024-10-08,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2292.77,,,0.0,0.0,5.0,,2024-10-08
2024-10-09,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2275.15,,,0.0,0.0,5.0,,2024-10-09
2024-10-10,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2280.5,,,0.0,0.0,5.0,,2024-10-10
2024-10-11,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2281.92,,,0.0,0.0,5.0,,2024-10-11
2024-10-14,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2291.15,,,0.0,0.0,5.0,,2024-10-14
2024-10-15,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2289.23,,,0.0,0.0,5.0,,2024-10-15
2024-10-16,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2291.39,,,0.0,0.0,5.0,,2024-10-16
2024-10-17,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2292.41,,,0.0,0.0,5.0,,2024-10-17
2024-10-18,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2298.65,,,0.0,0.0,5.0,,2024-10-18
2024-10-21,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2300.97,,,0.0,0.0,5.0,,2024-10-21
2024-10-22,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2300.13,,,0.0,0.0,5.0,,2024-10-22
2024-10-23,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2298.34,,,0.0,0.0,5.0,,2024-10-23
2024-10-24,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2295.78,,,0.0,0.0,5.0,,2024-10-24
2024-10-25,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2296.24,,,0.0,0.0,5.0,,2024-10-25
2024-10-28,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2296.7,,,0.0,0.0,5.0,,2024-10-28
2024-10-29,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2295.72,,,0.0,0.0,5.0,,2024-10-29
2024-10-30,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2296.89,,,0.0,0.0,5.0,,2024-10-30
2024-10-31,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2296.98,,,0.0,0.0,5.0,,2024-10-31
2024-11-01,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2297.49,,,0.0,0.0,5.0,,2024-11-01
2024-11-04,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2299.35,,,0.0,0.0,5.0,,2024-11-04
2024-11-05,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2303.91,,,0.0,0.0,5.0,,2024-11-05
2024-11-06,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2303.86,,,0.0,0.0,5.0,,2024-11-06
2024-11-07,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2305.99,,,0.0,0.0,5.0,,2024-11-07
2024-11-08,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2306.69,,,0.0,0.0,5.0,,2024-11-08
2024-11-11,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2309.43,,,0.0,0.0,5.0,,2024-11-11
2024-11-12,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2307.27,,,0.0,0.0,5.0,,2024-11-12
2024-11-13,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2307.89,,,0.0,0.0,5.0,,2024-11-13
2024-11-14,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2302.11,,,0.0,0.0,5.0,,2024-11-14
2024-11-15,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2299.85,,,0.0,0.0,5.0,,2024-11-15
2024-11-18,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2300.24,,,0.0,0.0,5.0,,2024-11-18
2024-11-19,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2304.35,,,0.0,0.0,5.0,,2024-11-19
2024-11-20,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2305.45,,,0.0,0.0,5.0,,2024-11-20
2024-11-21,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2308.23,,,0.0,0.0,5.0,,2024-11-21
2024-11-22,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2305.96,,,0.0,0.0,5.0,,2024-11-22
2024-11-25,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2304.63,,,0.0,0.0,5.0,,2024-11-25
2024-11-26,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2303.23,,,0.0,0.0,5.0,,2024-11-26
2024-11-27,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2307.98,,,0.0,0.0,5.0,,2024-11-27
2024-11-28,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2307.03,,,0.0,0.0,5.0,,2024-11-28
2024-11-29,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2311.64,,,0.0,0.0,5.0,,2024-11-29
2024-12-02,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2317.18,,,0.0,0.0,5.0,,2024-12-02
2024-12-03,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2318.8,,,0.0,0.0,5.0,,2024-12-03
2024-12-04,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2320.03,,,0.0,0.0,5.0,,2024-12-04
2024-12-05,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2321.03,,,0.0,0.0,5.0,,2024-12-05
2024-12-06,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2323.12,,,0.0,0.0,5.0,,2024-12-06
2024-12-09,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2324.32,,,0.0,0.0,5.0,,2024-12-09
2024-12-10,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2331.31,,,0.0,0.0,5.0,,2024-12-10
2024-12-11,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2332.98,,,0.0,0.0,5.0,,2024-12-11
2024-12-12,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2337.15,,,0.0,0.0,5.0,,2024-12-12
2024-12-13,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2336.97,,,0.0,0.0,5.0,,2024-12-13
2024-12-16,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2337.27,,,0.0,0.0,5.0,,2024-12-16
2024-12-17,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2335.92,,,0.0,0.0,5.0,,2024-12-17
2024-12-18,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2335.5,,,0.0,0.0,5.0,,2024-12-18
2024-12-19,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2334.14,,,0.0,0.0,5.0,,2024-12-19
2024-12-20,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2337.32,,,0.0,0.0,5.0,,2024-12-20
2024-12-23,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2339.27,,,0.0,0.0,5.0,,2024-12-23
2024-12-24,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2338.8,,,0.0,0.0,5.0,,2024-12-24
2024-12-25,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2337.1,,,0.0,0.0,5.0,,2024-12-25
2024-12-26,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2336.91,,,0.0,0.0,5.0,,2024-12-26
2024-12-27,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2339.94,,,0.0,0.0,5.0,,2024-12-27
2024-12-30,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2339.0,,,0.0,0.0,5.0,,2024-12-30
2024-12-31,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2339.58,,,0.0,0.0,5.0,,2024-12-31
2025-01-02,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2341.03,,,0.0,0.0,5.0,,2025-01-02
2025-01-03,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2344.98,,,0.0,0.0,5.0,,2025-01-03
2025-01-06,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2344.38,,,0.0,0.0,5.0,,2025-01-06
2025-01-07,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2344.41,,,0.0,0.0,5.0,,2025-01-07
2025-01-08,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2344.8,,,0.0,0.0,5.0,,2025-01-08
2025-01-09,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2343.13,,,0.0,0.0,5.0,,2025-01-09
2025-01-10,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2341.04,,,0.0,0.0,5.0,,2025-01-10
2025-01-13,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2340.13,,,0.0,0.0,5.0,,2025-01-13
2025-01-14,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2341.91,,,0.0,0.0,5.0,,2025-01-14
2025-01-15,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2343.72,,,0.0,0.0,5.0,,2025-01-15
2025-01-16,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2343.65,,,0.0,0.0,5.0,,2025-01-16
2025-01-17,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2343.53,,,0.0,0.0,5.0,,2025-01-17
2025-01-20,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2343.35,,,0.0,0.0,5.0,,2025-01-20
2025-01-21,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2343.78,,,0.0,0.0,5.0,,2025-01-21
2025-01-22,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2344.63,,,0.0,0.0,5.0,,2025-01-22
2025-01-23,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2343.75,,,0.0,0.0,5.0,,2025-01-23
2025-01-24,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2344.35,,,0.0,0.0,5.0,,2025-01-24
2025-01-27,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2346.61,,,0.0,0.0,5.0,,2025-01-27
2025-02-05,930929,中证多资产风险平价指数,中证MARP,CSI Multi Asset Risk Parity Index,CSI MARP,,,,2353.7,,,0.0,0.0,5.0,,2025-02-05
